标题,来源,下载方式,链接
2018 ECIL意见书：血液学和肿瘤学中免疫治疗和分子靶向药物的相关感染,"欧洲白血病感染会议(ECIL,European Conference on Infections in Leukaemia)",站内免费下载,https://guide.medlive.cn/guideline/17426
特殊健康状态儿童预防接种专家共识之四—食物过敏与预防接种,上海市疾病预防控制中心,有其他版本站内免费下载,https://guide.medlive.cn/guideline/17419
驱动基因阳性非小细胞肺癌脑转移诊治上海专家共识（2019年版）,上海市抗癌协会脑转移瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/17418
急性ST段抬高型心肌梗死溶栓治疗的合理用药指南（第2版）,国家卫生计生委合理用药专家委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/17405
2019 ASID/ACIPC立场声明：医疗机构内艰难梭菌感染患者的感染控制,"澳大利亚传染病协会(ASID,Australasian Society for Infectious Diseases)",站内免费下载,https://guide.medlive.cn/guideline/17400
2019 SDMC最佳实践指南：Ⅱ型胶原蛋白病的诊断和管理,"骨骼发育不良管理联盟(SDMC,Skeletal Dysplasia Management Consortium)",站内免费下载,https://guide.medlive.cn/guideline/17407
2018 JSH实践指南：血液恶性肿瘤—成人T细胞白血病-淋巴瘤,"日本血液学会(JSH,Japanese Society of Hematology)",站内免费下载,https://guide.medlive.cn/guideline/17424
2019 临床实践指南：抑郁症与特定精神疾病共病的管理,国外精神科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17425
2019 国际共识指南：多粘菌素的最佳应用,"欧洲临床微生物与感染性疾病学会(ESCMID,European Society of Clinical Microbiology and Infectious Diseases)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/17436
肝脏手术缝合技术与缝合材料选择中国专家共识（2018版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/17676
2019 STM专家共识：胸段食管癌手术治疗方法的选择,"转化医学学会(STM,Society for Translational Medicine)",第三方数据库下载,https://guide.medlive.cn/guideline/17673
2019 INASL/ISPGHAN/MDSI临床实践指南：Wilson's病（肝豆状核变性）,"印度国家肝脏研究协会(INASL,Indian National Association for Study of the Liver)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/18080
2019 ESMO临床实践指南：转移性胃癌临——泛亚洲人群适用,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/18199
2019 BSA建议：婴幼儿听神经病谱系障碍（ANSD）的评估和管理,"英国听力学学会(BSA,British Society of Audiology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/21604
2019 ESCMID/EUCIC临床指南：耐多药革兰氏阴性菌携带者去定植化,"欧洲临床微生物与感染性疾病学会(ESCMID,European Society of Clinical Microbiology and Infectious Diseases)",站内免费下载,https://guide.medlive.cn/guideline/17429
2019 USPSTF建议声明：新生儿淋球菌性眼炎的眼部预防,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",站内免费下载,https://guide.medlive.cn/guideline/17401
2019 AGS老年人潜在不当用药Beers标准(更新版),"美国老年医学会(AGS,American Geriatrics Society)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17470
2019 AHA/ACC/HRS指南：房颤患者的管理（更新版）,"美国心脏协会(AHA,American Heart Association)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/17378
2019 AHA/ASA科学声明：新生儿和儿童卒中的管理,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/17390
2018 ESC意见书：抑郁和冠心病,"欧洲心脏病学会(ESC,European Society of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/17411
2019 AST指南：实体器官移植中的隐球菌病,"美国移植学会(AST,American Society of Transplantation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/26160
2019 EANM/EBJIS/ESR共识：假体关节感染的诊断,"欧洲核医学协会(EANM,European Association of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/17367
2018 SIGN国家临床指南：儿童和青少年出生前酒精暴露（156）,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",站内免费下载,https://guide.medlive.cn/guideline/17392
2019 ACOG实践简报：剖腹产后经阴道分娩（No.205）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17399
2019 AACE/ACE共识声明：2型糖尿病综合管理方案,"美国临床内分泌医师学会(AACE,American Association of Clinical Endocrinologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17455
2017 日本妇科实践指南（第3版）,"日本妇产科学会(JSOG,Japan Society of Obstetrics and Gynecology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17373
2019 国际共识声明：Pitt-Hopkins综合征的诊断和管理,国际基因组医学专家组,站内免费下载,https://guide.medlive.cn/guideline/17381
2019 ACOG实践简报：胎儿生长受限（No.204）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17386
2019 欧洲实践指南：基层医疗中成人肥胖的管理,国外内分泌相关专家小组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/17357
2019 OTA临床实践指南：急性肌肉骨骼损伤的管理,"骨科创伤协会(OTA,Orthopaedic Trauma Association)",站内免费下载,https://guide.medlive.cn/guideline/17366
2019 SMFM咨询系列：妊娠和产褥期脓毒症,"母胎医学会(SMFM,Society for Maternal-Fetal Medicine)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17677
2019 BSR指南：系统性自身免疫性肌病的治疗,"巴西风湿病学会(BSR,Brazilian Society of Rheumatology)",站内免费下载,https://guide.medlive.cn/guideline/17434
2019 香港中医临床实践指南：癌症姑息治疗—疼痛，便秘和失眠,香港中医专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17556
2019 循证共识文件：用于治疗高血压的营养品和营养保健品,国外心血管相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17372
2018 JSH实践指南：血液恶性肿瘤——外周T细胞淋巴瘤,"日本血液学会(JSH,Japanese Society of Hematology)",站内免费下载,https://guide.medlive.cn/guideline/17362
2019 ESE立场声明：深龋及露髓的管理,"欧洲牙髓病学学会(ESE,European Society of Endodontology)",站内免费下载,https://guide.medlive.cn/guideline/17344
2019 PERT联盟实践共识：急性肺栓塞的诊断，治疗和随访,PERT联盟(PERT Consortium),站内免费下载,https://guide.medlive.cn/guideline/18267
机器人肝胆胰手术操作指南,《机器人肝胆胰手术操作指南》制定委员会,站内免费下载,https://guide.medlive.cn/guideline/18150
原发性干燥综合征多学科诊治建议,中国风湿免疫科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17645
二尖瓣反流介入治疗的超声心动图评价中国专家共识,中国医师协会超声医师分会,站内免费下载,https://guide.medlive.cn/guideline/17546
2019 IPS临床实践指南：智力障碍的评估和管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/17519
2019 IPS临床实践指南：自闭症谱系障碍,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/17491
2019 IPS临床实践指南：注意缺陷/多动障碍的评估和管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/17480
2019 印度临床实践指南：儿童和青少年强迫症的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/17476
2019 PHE指南：应用抗病毒药物治疗和预防季节性流感（v9.1）,"英国公共卫生部(PHE,Public Health England)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17382
中国器官移植超声影像学诊疗技术规范（2019版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/17354
中国人雄激素性脱发诊疗指南,中国医师协会美容与整形医师分会,站内免费下载,https://guide.medlive.cn/guideline/17342
2019 临床实践指南：单侧经股截肢术患者膝关节假体选择,国外骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17345
2019年波兰糖尿病管理指南,"波兰糖尿病学会(PTD,Polskie Towarzystwo Diabetologiczne)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17365
2019 SOGC临床实践指南：宫颈功能不全和宫颈环扎术（No.373）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",有解读站内免费下载,https://guide.medlive.cn/guideline/17383
2019 国际临床指南：磷酸甘露糖变位酶2-先天性糖基化病的诊断，治疗和随访,国外遗传代谢性疾病专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17463
2019 EAUN循证指南：经直肠超声引导下前列腺活检,"欧洲泌尿外科护理协会(EAUN,European Association of Urology Nurses)",站内免费下载,https://guide.medlive.cn/guideline/18358
2019 ESC高血压委员会意见：高血压急症的管理,"欧洲心脏病学会(ESC,European Society of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/21150
2019 AVF/SVS/ACP/SVM/IUP临床实践指南：下肢浅静脉治疗术后的加压疗法,"美国静脉联盟(AVF,American Venous Forum)",有翻译站内免费下载,https://guide.medlive.cn/guideline/22298
质子泵抑制剂预防性应用专家共识（2018）,质子泵抑制剂预防性应用专家共识写作组,会员可通过APP阅读,https://guide.medlive.cn/guideline/17389
2019 FSRH指南：激素联合避孕,"性与生殖保健学院(FSRH,Faculty of Sexual and Reproductive Healthcare)",第三方数据库下载,https://guide.medlive.cn/guideline/17351
2018 中国肝硬化腹水及相关并发症的管理指南-英文版,"中华医学会肝病学分会(Chinese Society of Hepatology, CMA)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17331
2017 国际共识会议报告：成人T细胞白血病-淋巴瘤,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/17334
2018 ESGE指南：慢性胰腺炎的内镜治疗,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/17322
2019 HKUA/HKSUO共识声明：临床局限性前列腺癌的管理,"香港泌尿外科协会(HKUA,Hong Kong Urological Association)",第三方数据库下载,https://guide.medlive.cn/guideline/17393
2019 IPS临床实践指南：儿童和青少年精神分裂的管理,"印度精神病学学会(IPS,Indian Psychiatric Society)",站内免费下载,https://guide.medlive.cn/guideline/17507
中国心血管病风险评估和管理指南,中国心血管病风险评估和管理指南编写联合委员会,站内免费下载,https://guide.medlive.cn/guideline/17349
2019 EHF指南：应用单克隆抗体作用降钙素基因相关肽或其受体预防偏头痛,"欧洲头痛联盟(EHF,European Headache Federation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17320
2019 国际共识：纤维肌发育不良的诊断和管理,"欧洲高血压学会(ESH,European Society of Hypertension)",站内免费下载,https://guide.medlive.cn/guideline/17317
2019 ESPEN指南：肝病临床营养,"欧洲临床营养和代谢学会(ESPEN,The European Society for Clinical Nutrition and Metabolism)",有翻译有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/17441
