标题,来源,下载方式,链接
2022 专家共识：慢性便秘伴直肠粪潴留的超声诊断,国外消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25227
中国新生儿复苏指南（2021 年修订）,中国新生儿复苏项目专家组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/25048
2022 共识建议：少见非结核性分枝杆菌性肺部疾病的管理,国外呼吸科专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25062
中国家族遗传性肿瘤临床诊疗专家共识（2021年版）（6）—家族遗传性肾癌,中国抗癌协会家族遗传性肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/25042
2022 ACIP建议（更新）：15价肺炎球菌结合疫苗和20价肺炎球菌结合疫苗在成人中的应用,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",站内免费下载,https://guide.medlive.cn/guideline/25038
中国乳腺癌新辅助治疗专家共识（2022年版）,《中国乳腺癌新辅助治疗专家共识（2022年版）》专家组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/25023
2022 AARC临床实践指南：人工气道吸痰,"美国呼吸治疗学会(AARC,American Association for Respiratory Care)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/25029
2022 USPSTF建议声明：房颤筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25016
2022 HFA/EAPC意见书：心衰的预防,"欧洲心力衰竭协会(HFA,Heart Failure Association)",第三方数据库下载,https://guide.medlive.cn/guideline/25043
2022 SIAMS立场声明：男性因素不育的管理,"意大利男科和性医学学会(SIAMS,Italian Society of Andrology and Sexual Medicine)",站内免费下载,https://guide.medlive.cn/guideline/25021
2022 EACVI共识：心脏CT检查的临床应用-第1部分,"欧洲协会心血管影像协会(EACVI,European Association of Cardiovascular Imaging)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25019
干细胞临床研究伦理管理和审查的北京地区专家共识,北京医学伦理学会医学技术伦理研究分会,站内免费下载,https://guide.medlive.cn/guideline/25283
2022 JAS指南：成人家族性高胆固醇血症的诊断和治疗,"日本动脉粥样硬化学会(JAS,Japan Atherosclerosis Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/27822
2022 SISET立场声明：视网膜静脉阻塞的抗血栓治疗,"意大利血瘀血栓学会(SISET,Italian Society for Haemostasis and Thrombosis)",第三方数据库下载,https://guide.medlive.cn/guideline/25151
2021 JSGE循证临床实践指南：功能性消化不良,"日本胃肠病学会(JSGE,Japanese Society of Gastroenterology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24993
2022 WSES/SICG指南：老年人急性左侧结肠憩室炎的诊断和治疗,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",有翻译站内免费下载,https://guide.medlive.cn/guideline/24992
2型糖尿病短期胰岛素强化治疗专家共识（2021年版）,《2型糖尿病短期胰岛素强化治疗专家共识》编写委员会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/25015
2022 国际专家共识：微创胰十二指肠切除术的精确解剖,"日本肝胆胰腺外科学会(JSHBPS,Japanese Society of Hepato-Biliary-Pancreatic Surgery)",站内免费下载,https://guide.medlive.cn/guideline/25627
中国颅内静脉和静脉窦血栓形成诊疗指导规范 （2021年版）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/25186
中国家族遗传性肿瘤临床诊疗专家共识（2021年版）（4）—家族遗传性结直肠癌,中国抗癌协会家族遗传性肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/25285
全关节镜下距腓前韧带修复技术治疗慢性踝关节外侧不稳定加速康复外科方案江苏专家共识,中国骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25030
早产儿视网膜病变治疗规范专家共识,中华医学会儿科学分会,站内免费下载,https://guide.medlive.cn/guideline/25087
成人吸入性肺炎诊断和治疗专家建议,成人吸入性肺炎诊断和治疗专家组,会员可通过APP阅读,https://guide.medlive.cn/guideline/25057
牙槽骨缺损骨增量手术方案的专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25040
中国乳腺癌随诊随访与健康管理指南（2022版）,国家肿瘤质控中心乳腺癌专家委员会,会员可通过APP阅读,https://guide.medlive.cn/guideline/25209
冻伤早期的临床诊疗全国专家共识,中国医药教育协会,站内免费下载,https://guide.medlive.cn/guideline/25118
2022 意大利共识建议：获得性血友病A出血的诊断，管理和治疗,国外血液科相关专家小组,第三方数据库下载,https://guide.medlive.cn/guideline/25155
2022 JBDS-IP指南：成人糖尿病住院患者的出院计划,"英国糖尿病协会联合住院治疗组(JBDS-IP,Joint British Diabetes Societiesfor Inpatient Care Group)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/25136
临床脑电图技术操作指南,"中国抗癫痫协会(CAAE,China Association Against Epilepsy)",站内免费下载,https://guide.medlive.cn/guideline/25011
2022 ASPC临床实践声明：心脏CT血管造影检查,"美国心脏病预防学会(ASPC,American Society for Preventive Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/25110
精神科保护性约束实施及解除专家共识,中华护理学会,站内免费下载,https://guide.medlive.cn/guideline/25076
中国经导管主动脉瓣置换术临床路径专家共识（2021版）,"中国医师协会心血管内科医师分会(CCCP,Chinese College of Cardiovascular Physicians)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/25025
2022 SIGN英国国家指南：进食障碍（164）,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",站内免费下载,https://guide.medlive.cn/guideline/25039
中国家族遗传性肿瘤临床诊疗专家共识（2021年版）（5）—家族遗传性甲状腺癌,中国抗癌协会家族遗传性肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/25026
2021 WSES意见书：急诊机器人手术,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/25010
2022 TASTRO/TSOC共识声明：放射性心血管疾病的风险管理,"中国台湾放射治疗和肿瘤学会(TASTRO,Taiwan Society for Therapeutic Radiology and Oncology)",站内免费下载,https://guide.medlive.cn/guideline/25006
2022 国家标准：糖尿病的自我管理教育和支持,"美国糖尿病学会(ADA,American Diabetes Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25003
2022 ACIP建议：重组带状疱疹疫苗在免疫功能低下成人（≥19岁）中的应用,"免疫实践咨询委员会(ACIP,Advisory Committee on Immunization Practices)",站内免费下载,https://guide.medlive.cn/guideline/24990
2022 循证临床实践指南：乳腺外佩吉特病,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24984
2021 ELSO指南：成人和儿童抗凝治疗,"体外生命支持组织(ELSO,Extracorporeal Life Support Organization)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25028
2022 APLAR建议：风湿病远程医疗实践,"亚太风湿病学联盟协会(APLAR,Asia Pacific League of Associations for Rheumatology)",站内免费下载,https://guide.medlive.cn/guideline/24973
中国光学相干断层成像技术在缺血性脑血管病介入诊疗中的应用专家建议,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/25024
终末期糖尿病肾脏病肾替代治疗的中国指南,中华医学会肾脏病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/24978
食管鳞癌术后随访中国胸外科专家共识,中国医师协会胸外科医师分会,站内免费下载,https://guide.medlive.cn/guideline/24972
中国民族医药治疗成人失眠的专家共识,中国民族医药学会睡眠分会,站内免费下载,https://guide.medlive.cn/guideline/25007
2022 NICE指南：创伤性损伤后康复（NG.211）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",第三方数据库下载,https://guide.medlive.cn/guideline/24956
2022 ACP临床指南：结肠镜检查用于诊断、评估和干预预防急性左侧结肠憩室炎后复发,"美国医师协会(ACP,American College of Physicians)",第三方数据库下载,https://guide.medlive.cn/guideline/24953
2022 ACP临床指南：急性左侧结肠憩室炎的诊断和管理,"美国医师协会(ACP,American College of Physicians)",第三方数据库下载,https://guide.medlive.cn/guideline/24949
2022 STS/AATS临床实践指南：B型主动脉夹层的管理,"美国胸外科医师学会(STS,Society of Thoracic Surgeons)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/25052
2022 TSCRS共识：结直肠癌的抗炎营养干预,"台湾结直肠外科医师学会(TSCRS,Taiwan Society of Colon and Rectal Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/25064
2022 ESMO/EURACAN临床实践指南：睾丸精原细胞癌和非精原细胞癌的诊断，治疗和随访,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/24995
2022 CPIC指南：CYP2C19基因型与氯吡格雷治疗（更新版）,"临床药物基因组学实施联盟(CPIC,Clinical Pharmacogenetics Implementation Consortium)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/25797
自身免疫性肝炎诊断和治疗指南（2021）,"中华医学会肝病学分会(Chinese Society of Hepatology, CMA)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24996
腹腔镜胃袖状切除术日间手术中国专家共识（2021版）,国家卫生健康委员会能力建设和继续教育外科学专家委员会减重与代谢外科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24961
新生儿颅脑磁共振检查临床实践的专家共识,中国医师协会新生儿科医师分会,站内免费下载,https://guide.medlive.cn/guideline/24989
中成药治疗功能性消化不良临床应用指南（2021年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/24981
中国人群身体活动指南（2021）,《中国人群身体活动指南》编写委员会,站内免费下载,https://guide.medlive.cn/guideline/25012
2022 最佳实践指南：接受择期脊柱重建的成人患者骨质疏松症的评估和管理,国外骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/25123
肥胖代谢病合并甲状腺癌外科治疗中国专家共识（2021版）,"中国医师协会外科医师分会肥胖和糖尿病外科医师委员会(CSMBS,Chinese Society for Metabolic & Bariatric Surgery)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24944
新生儿低血糖临床规范管理专家共识（2021）,中华医学会儿科学分会新生儿学组,站内免费下载,https://guide.medlive.cn/guideline/24988
胃癌卵巢转移诊断和治疗中国专家共识（2021版）,中国抗癌协会胃癌专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24940
中国减重与代谢外科围手术期静脉血栓栓塞症预防指南（2021版）,国家卫生健康委员会能力建设和继续教育外科学专家委员会减重与代谢外科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24943
Pretomanid(PA一824)治疗耐多药结核病的应用建议,中国防痨协会(Chinese Antituberculosis Association),站内免费下载,https://guide.medlive.cn/guideline/25004
胆汁淤积性肝病管理指南（2021）,"中华医学会肝病学分会(Chinese Society of Hepatology, CMA)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/24959
