标题,来源,下载方式,链接
2020 EAS共识声明：低密度脂蛋白导致的动脉粥样硬化性心血管疾病的病理生理学、遗传学和治疗见解,"欧洲动脉硬化学会(EAS,European Atherosclerosis Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/20019
血小板活化因子受体拮抗剂治疗缺血性卒中的中国专家共识,"中国卒中学会(CSA,Chinese Stroke Association)",站内免费下载,https://guide.medlive.cn/guideline/20160
中国针灸学会新型冠状病毒肺炎针灸干预的指导意见（第一版）,中国针灸学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/20147
新型冠状病毒肺炎防控形势下急性心肌梗死诊治流程和路径中国专家共识（第1版）,"中国医师协会心血管内科医师分会(CCCP,Chinese College of Cardiovascular Physicians)",站内免费下载,https://guide.medlive.cn/guideline/19970
新型冠状病毒肺炎患者呼吸机使用感控管理专家共识,中华医学会呼吸病学分会,站内免费下载,https://guide.medlive.cn/guideline/19958
2020 AAN实践指南：自闭症谱系障碍儿童和青少年失眠和睡眠行为紊乱的治疗,"美国神经病学学会(AAN,American Academy of Neurology)",第三方数据库下载,https://guide.medlive.cn/guideline/19995
2020 ESR/ERS声明文件：肺癌的筛查,"欧洲放射学会(ESR,European Society of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/19996
2020 实践建议：重症以及麻醉学团队护理新型冠状病毒（2019-nCoV）感染患者,国外急诊/重症相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/20015
2020 ESGE立场声明：胃肠内镜检查在消化道肿瘤筛查中的作用,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",第三方数据库下载,https://guide.medlive.cn/guideline/20009
2020 USMSTF建议：内镜下结肠病变切除,"美国结直肠癌多学会工作组(USMSTF,US Multi-Society Task Force on Colorectal Cancer)",站内免费下载,https://guide.medlive.cn/guideline/20032
中南大学湘雅医院儿童新型冠状病毒肺炎防控方案,中南大学湘雅医院儿科,站内免费下载,https://guide.medlive.cn/guideline/19967
腰椎间盘突出症诊疗中国疼痛专家共识,中华医学会疼痛学分会,站内免费下载,https://guide.medlive.cn/guideline/19957
新型冠状病毒肺炎疫情下治疗药物监测实验室的感染防控策略,华中科技大学同济医学院附属协和医院专家小组,站内免费下载,https://guide.medlive.cn/guideline/19963
2020 NICE指南：腿部溃疡感染抗菌药物处方,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/19949
2020 EMAS/IGCS立场声明：妇科癌症后绝经期管理—聚焦围绝经期综合征和骨质疏松,"欧洲女性与男性更年期协会(EMAS,European Menopause and Andropause Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/19983
2020 澳大利亚共识声明：粪菌移植在临床实践中的管理、制备和应用,国外消化科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19986
2020 ASRM指南：不明原因不孕的夫妻循证治疗,"美国生殖医学会(ASRM,American Society for Reproductive Medicine)",站内免费下载,https://guide.medlive.cn/guideline/20124
2020 ECCO指南：克罗恩病的治疗——手术治疗,"欧洲克罗恩病和结肠炎组织(ECCO,European Cron\'s and Colitis Organisation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19348
绝经后骨质疏松症（骨痿）中医药诊疗指南（2019年版）,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/20012
新型冠状病毒肺炎疫情下加快开展智慧药学服务的专家共识（第一版）,中国智慧药学联盟专家组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/20238
2020 WSES意见书：术中手术部位感染的控制和预防,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/20164
关于“在医疗机构所有非发热门诊及住院部对就诊者进行新型冠状病毒感染的流行病学调查”的建议,中山大学附属第三医院消化内科,站内免费下载,https://guide.medlive.cn/guideline/19981
冠状动脉旁路移植术后心脏康复专家共识,国家心血管病中心,站内免费下载,https://guide.medlive.cn/guideline/19968
心血管外科急诊手术合并新型冠状病毒感染管理策略,华中科技大学同济医学院附属协和医院 心血管外科,站内免费下载,https://guide.medlive.cn/guideline/19964
2020 SAR/ESUR联合共识声明：胎盘植入性疾病的MR检查,"腹部放射学会(SAR,Society of Abdominal Radiology)",有解读站内免费下载,https://guide.medlive.cn/guideline/19960
新型冠状病毒肺炎流行期间疫苗延迟接种安全性和有效性分析及接种建议（第一版）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/19948
华中科技大学同济医学院附属同济医院关于新型冠状病毒肺炎中医诊疗方案及预防方案,华中科技大学同济医学院附属同济医院中医科,站内免费下载,https://guide.medlive.cn/guideline/19975
2020 SIGO意见书：老年膀胱癌的管理,"意大利妇产科学会(SIGO,Italian Society of Gynaecologists and Obstetrics)",站内免费下载,https://guide.medlive.cn/guideline/20162
2020 WHO指南：埃博拉病背景下妊娠女性以及哺乳期女性的管理,"世界卫生组织(WHO,The World Health Organization)",站内免费下载,https://guide.medlive.cn/guideline/20006
重症新型冠状病毒感染肺炎治疗与管理共识,武汉同济医院新型冠状病毒肺炎救治协作组,站内免费下载,https://guide.medlive.cn/guideline/19946
广东省儿科新型冠状病毒肺炎诊疗专家共识,广东省医学会儿科分会,站内免费下载,https://guide.medlive.cn/guideline/19947
新型冠状病毒肺炎诊疗方案（试行第五版修正版）,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/19933
2020 ESC立场声明：冠状动脉微血管功能障碍的评估和治疗,"欧洲心脏病学会(ESC,European Society of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/20650
新型冠状病毒肺炎防控方案（第四版）,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/19931
2020 国际共识声明：难治性抑郁的识别，评估和管理,国外精神科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/20336
2020 专家共识：儿童2019新型冠状病毒感染的诊断，治疗和预防,中国儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19932
2019 WMS临床实践指南：运动相关低钠血症的管理（更新版）,"荒野医学协会(WMS,Wilderness Medical Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19969
2020 USMSTF共识：结肠镜检查及息肉切除术后随访建议,"美国结直肠癌多学会工作组(USMSTF,US Multi-Society Task Force on Colorectal Cancer)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/19959
2020 JES临床指南：自身免疫性和IgG4相关性垂体炎的诊断和治疗,"日本内分泌学会(JES,Japan Endocrine Society)",第三方数据库下载,https://guide.medlive.cn/guideline/19973
2020 原发性侧索硬化共识诊断标准,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/19952
2020 TSANZ立场声明：α1-抗胰蛋白酶缺乏相关肺部疾病的诊断和治疗,"澳大利亚和新西兰胸科学会(TSANZ,Thoracic Society of Australia and New Zealand)",站内免费下载,https://guide.medlive.cn/guideline/19942
新型冠状病毒感染：医院药学工作指导与防控策略专家共识（第一版）,中国药学会,站内免费下载,https://guide.medlive.cn/guideline/19977
新型冠状病毒（2019-nCoV）感染的肺炎的影像学检查与感染防控的工作方案,华中科技大学同济医学院附属协和医院放射科,站内免费下载,https://guide.medlive.cn/guideline/19943
新型冠状病毒感染医院内防控的华西紧急推荐,四川大学华西医院专家组,站内免费下载,https://guide.medlive.cn/guideline/19927
对新型冠状病毒感染患者的雾化吸入治疗的建议,中华医学会呼吸病学分会,站内免费下载,https://guide.medlive.cn/guideline/19926
新型冠状病毒感染的肺炎诊疗方案（试行第五版）,中华人民共和国国家卫生健康委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/19906
2020 ACG临床指南：慢性胰腺炎,"美国胃肠病学会(ACG,American College of Gastroenterology)",有解读站内免费下载,https://guide.medlive.cn/guideline/19921
2019-nCoV 病毒感染流行期间儿童分级防控建议,华中科技大学同济医学院附属同济医院儿科学系,站内免费下载,https://guide.medlive.cn/guideline/19928
2020 ACG临床指南：小肠细菌过度增长,"美国胃肠病学会(ACG,American College of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/19923
2020 EUSOBI建议：影像学指导下乳腺活检和定位,"欧洲乳腺影像学会(EUSOBI,European Society of Breast Imaging)",站内免费下载,https://guide.medlive.cn/guideline/19953
2020 EAA指南：男性功能性性腺功能减退的调查、治疗和监测,"欧洲男科学会(EAA,European Academy of Andrology)",站内免费下载,https://guide.medlive.cn/guideline/19940
2020 ACOG委员会意见：早发型新生儿B族链球菌病的预防（No.797）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/19982
中成药治疗年龄相关性黄斑变性（湿性）临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/22674
新型冠状病毒感染的肺炎防控中居家隔离医学观察感染防控指引（试行）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/19916
血液净化室新型冠状病毒感染的防控措施详解,中关村肾病血液净化创新联盟,站内免费下载,https://guide.medlive.cn/guideline/19930
2020 JSBMR立场声明：癌症治疗引起骨质流失的管理手册,"日本骨代谢学会(JSBMR,Japanese Society for Bone and Mineral Research)",站内免费下载,https://guide.medlive.cn/guideline/19950
2020 ASGE指南：胃肠道内镜检查最低人员配置要求,"美国胃肠内镜学会(ASGE,American Society for Gastrointestinal Endoscopy)",站内免费下载,https://guide.medlive.cn/guideline/19944
2020 MCRN共识指南：多发性骨髓瘤及相关疾病的诊断,"加拿大骨髓瘤研究网(MCRN,Myeloma Canada Research Network)",站内免费下载,https://guide.medlive.cn/guideline/20405
2020 SoFOG指南：老年转移性结直肠癌的治疗,"法国老年肿瘤学会(SoFOG,French Society of Geriatric Oncology)",站内免费下载,https://guide.medlive.cn/guideline/19955
2020 CAG/CCC立场声明：生物仿制药治疗炎症性肠病,"加拿大胃肠病学协会(CAG,The Canadian Association of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/19910
2020 AA/RCP/SE指南：肾上腺功能不全患者围术期糖皮质激素管理,"麻醉医师协会（英国）(AA,Association of Anaesthetists)",站内免费下载,https://guide.medlive.cn/guideline/19908
2020 亚洲肾脏去神经治疗联盟共识：肾脏去神经治疗,亚洲肾脏去神经治疗联盟(Asia Renal Denervation Consortium),站内免费下载,https://guide.medlive.cn/guideline/19911
2020 NANETS/SNMMI共识声明：177Lu-DOTATATE肽受体放射性核素治疗的患者选择和合理应用,"北美神经内分泌肿瘤学会(NANETS,North American Neuroendocrine Tumor Society)",站内免费下载,https://guide.medlive.cn/guideline/19929
